#,Wavelength,Transit,depth,Transit,depth,error
1.1318782097894,9111.7660052881,134.55118560883
1.1412504963374,8473.9853566762,132.72341829866
1.1459368020972,9001.7916223255,132.0683351729
1.1506234771215,9434.4033729016,136.89847496762
1.1553104032176,9391.5834051167,135.51572887612
1.1599973736065,9227.9553414301,136.45258298488
1.1646843439955,9030.0354935582,133.93818310152
1.1693713367172,9194.7938087646,134.5190751742
1.1740584812233,9485.2638150724,133.82321666808
1.1787458622997,8639.231155524,131.58192415264
1.1834333504949,8736.6899080888,128.97699448139
1.1881208386902,9366.1217279055,133.53914178285
1.1928083268854,8930.2456003174,132.67599485711
1.1974958150806,8757.9011868855,127.52677106978
1.2021833032759,8531.3808238166,128.29547202715
1.2115582796663,9290.1203155205,133.40954717254
1.2162457678616,9095.9885363809,130.99734911902
1.2209332560568,8769.3008011854,129.33605955072
1.225620744252,8777.8340605878,127.42717513885
1.2303082324473,9156.6842291455,129.63648324004
1.2349957206425,9413.217107842,129.65843307738
1.2396832088378,9191.2071928331,128.79919546373
1.244370697033,9077.3396832168,127.49250400548
1.2490580634825,9148.5533041558,127.40907835011
1.2537449864534,8980.6595524438,128.44545238193
1.2584313877044,9113.6343251175,128.91170497443
1.2631175889682,9309.322877184,129.56164894778
1.2678037902321,8726.1483389488,128.58710032735
1.272489991496,9175.3274581893,132.5442835256
1.2771763416492,9335.4897068855,131.0695533615
1.2818631186371,9222.5482809882,125.10923849628
1.2912376156713,9147.5321826303,130.43362358384
1.2959249287165,9163.7754931523,127.37125179267
1.3006122417616,8574.4149380884,126.43662913742
1.3052995548067,9058.3360904097,129.07690466818
1.3099868678518,9112.9080717036,130.1436287524
1.3146741808969,8935.9071447722,127.74864900715
1.319361493942,9130.9121633292,128.12112114936
1.3240488069871,9196.3466208256,127.86302962201
1.3287361200323,8633.3176234819,127.63451980264
1.3334234330774,8622.5405068724,127.16283411639
1.3381107461225,8810.7910884312,126.74431537182
1.3427980591676,9131.7820060128,127.96409506256
1.3474853722127,9119.9719263141,128.09098247681
1.3521726852578,9202.8490317699,126.78585767154
1.3568599983029,9362.167959284,128.83527089637
1.3615473113481,9346.7075502057,131.31739408273
1.3662346243932,9099.2610324811,129.59427165759
1.3709219374383,9020.5326658143,129.09841891059
1.3756092504834,9505.9755717603,131.74222057155
1.3802965635285,8877.3488502425,130.19630356037
1.3849838765736,9479.6980219819,132.89733812978
1.3896711896187,8765.3023090024,130.38029629035
1.3943585026639,9534.934798141,133.22302160076
1.399045815709,9373.0119634392,132.21145255066
1.4037331287541,9565.3544885824,134.87613560593
1.4084204417992,8969.1832592712,129.44181647747
1.4131073308175,8730.1753853995,131.74128988352
1.4177930688631,9347.1824309686,130.48182320109
1.4224777770435,9008.7348443098,128.3810286303
1.4271621823047,8755.1806117278,129.28321519877
1.431846587566,8741.3701762796,129.18119595876
1.4365310425412,9058.1297530161,130.73411683162
1.4412161885123,9047.5648997244,128.98337548233
1.4459025673333,8705.1019728643,130.39807530297
1.4505895377223,8819.6321174878,132.12160795886
1.4552765081112,9191.0687482804,132.49208293733
1.4599634785002,8967.233182406,131.36164238711
1.4646504488892,9061.407945214,133.77488063004
1.4693374192781,8861.5054632137,132.60388761791
1.4740243896671,8801.656406169,130.15358690835
1.478711360056,8653.6133105999,133.26029140795
1.483398330445,9217.826332554,136.40246111826
1.488085300834,9076.0059749928,133.06216893451
1.4927722712229,8781.8793977595,133.04497231037
1.4974592416119,9346.0947846136,135.47788708559
1.5021462120009,8960.2097305373,131.88221895199
1.5068331823898,8536.9223921966,133.64802045387
1.5115201527788,8784.5169721012,134.68722906055
1.5162066239352,8406.6851028895,132.168875906
1.5208918640112,8865.3469393692,132.3042000233
1.525576139624,8641.2465632985,132.64818352167
1.5302601826216,9055.8376460802,137.22629917364
1.5349442256192,8930.0205630222,135.38922976915
1.5396282686168,8917.58237256,136.61752679646
1.5443123116144,8945.2886377921,135.04244447754
1.5489963546119,9369.3850212629,137.13574213617
1.5536803976095,8834.9529861303,135.83962306311
1.5583644406071,8796.1448785372,135.51730521159
1.5630484836047,9022.9662456036,137.92811114604
1.5677338586223,8816.0859443666,136.73183726016
1.5724220029016,8428.4604439652,137.19046505982
1.5771116896439,9028.086499127,138.22519899841
1.5818014816077,8819.6162089489,137.57038907422
1.5864912735715,9020.5147042334,137.52311954997
1.5911810655353,8728.9588715555,139.34392211105
1.595870857499,9579.3734071298,143.40022715238
1.6005606494628,9078.232144591,139.84062915449
1.6052504414266,9268.625713927,141.80423727393
1.6099402333903,9197.2267639201,141.42661600984
1.6146300253541,9220.8989439968,144.35128742895
1.6193192755259,9328.492525859,145.20183355853
1.6240071966322,8940.1839297565,143.88389494396
1.6286940520841,8655.4097083605,141.56570214231
1.633380596256,9305.6449699812,144.6140776546
1.6380671075287,8969.7210369032,143.33506797471
