# Wavelength,Transit depth, Transit depth error
0.5398068412900414,1.160805727046586,0.014928266175982113
0.54379906986147,1.2538683885724367,0.013951886625147673
0.5477912984328985,1.1991548401353636,0.013039569223394047
0.5517835270043271,1.186135870547114,0.012835309585301248
0.5557757555757556,1.1971277006401229,0.012416737789742137
0.5597679841471842,1.2335494552583006,0.012746741767126132
0.5637602127186128,1.1990109715361403,0.011554990621547023
0.5677524412900413,1.206986297203241,0.012021138331352876
0.5717446698614699,1.2163070584851634,0.01216380889639719
0.5757368984328984,1.2429874616652472,0.011920998916765436
0.579729127004327,1.260578134880354,0.011756679885291214
0.5837213555757556,1.2247891437197724,0.011463959088647314
0.5877135841471841,1.1987103503308991,0.010206739017694713
0.5917058127186127,1.2346428247024297,0.011909028574149175
0.5956980412900412,1.1846007365612283,0.01160253183964833
0.5996902698614698,1.2015590310317912,0.011043587680984422
0.6036824984328983,1.2362721051302548,0.011565749260647115
0.6076747270043269,1.226709904648019,0.011601600446141218
0.6116669555757555,1.2007121253547675,0.011563870407673912
0.615659184147184,1.2580494796302406,0.011551858240919054
0.6196514127186126,1.2271092375216062,0.011296499616528406
0.6236436412900411,1.1759010582156426,0.011265168291377942
0.6276358698614697,1.2518321608379042,0.011421590216354957
0.6316280984328982,1.1838282453851683,0.011595016628357033
0.6356203270043268,1.1876654982420025,0.010838165616337131
0.6396125555757554,1.1952463669433462,0.011184532858040178
0.6436047841471839,1.2518437238655964,0.011366882590045646
0.6475970127186125,1.2352111132758217,0.011294018945716758
0.651589241290041,1.2251120323080098,0.011492685169437432
0.6555814698614696,1.126314224539167,0.008218513738440097
0.6595736984328981,1.2181628608521284,0.01176538975065887
0.6635659270043267,1.2091888890272435,0.011524487399316996
0.6675581555757553,1.2140565343008276,0.011495975067355065
0.6715503841471838,1.202678294981093,0.010609124799821484
0.6755426127186124,1.2069962816904436,0.011575001708721486
0.6795348412900409,1.2032746964712446,0.011573598390676731
0.6835270698614695,1.2258861066243754,0.011415515717846936
0.687519298432898,1.1689257266992648,0.011350421014204998
0.6915115270043266,1.1795484042888842,0.011722356238482758
0.6955037555757552,1.2037158282642175,0.011597375319707948
0.6994959841471837,1.1634024910969398,0.01076812416384073
0.7034882127186123,1.1886384741585847,0.011235447777420415
0.7074804412900408,1.1871007355601466,0.011519860863416775
0.7114726698614694,1.235892852137941,0.011951296951805655
0.715464898432898,1.1885941250553214,0.011763080622874053
0.7194571270043265,1.200364673593429,0.01136064202205151
0.7234493555757551,1.196113109104522,0.012095802006128163
0.7274415841471836,1.174184838633242,0.011994192709150614
0.7314338127186122,1.211216615578476,0.012319329155437847
0.7354260412900407,1.2217642297271787,0.010765340520114096
0.7394182698614693,1.1639445955359238,0.011772127938595132
0.7434104984328979,1.2227553733896601,0.012817026842234895
0.7474027270043264,1.1857268110937693,0.012194041585167695
0.751394955575755,1.1944265278276789,0.011346459123049227
0.7553871841471835,1.195708511349294,0.012267789992011571
0.7593794127186121,1.211891324113166,0.012074225933583586
0.7633716412900406,1.2217915873390273,0.013185604514595085
0.7673638698614692,1.2356856901570883,0.011907745920919713
0.7713560984328978,1.2273840896833819,0.012088282277207194
0.7753483270043263,1.163009816551161,0.010807842432166218
0.7793405555757549,1.1857353942110036,0.013242199624134872
0.7833327841471834,1.1058997945690456,0.012512755402972406
0.787325012718612,1.2073814355909414,0.012902574387025148
0.7913172412900406,1.305317072313923,0.009398365679788231
0.7953094698614691,1.1594588797153913,0.013412247172609956
0.7993016984328977,1.1995729473674035,0.010930372366247179
0.8032939270043262,1.1793735930602438,0.015449748795698208
0.8072861555757548,1.1561062502912338,0.011462509348739505
0.8112783841471833,1.2643672970052766,0.013493762377777066
0.8152706127186119,1.2476399841404413,0.015006177199287409
0.8192628412900405,1.105575406587184,0.016115207375309686
0.823255069861469,1.1862584392082276,0.014624828326599039
0.8272472984328976,1.226555661823738,0.01491198621013344
0.8312395270043261,1.2152552494774582,0.014919663837708284
0.8352317555757547,nan,nan
0.8392239841471832,1.1261414174117685,0.01573119404068464
0.8432162127186118,1.1534972763909725,0.015558245805459732
0.8472084412900404,1.1409670584468388,0.017408801450267443
0.8512006698614689,1.230141352442488,0.014543180136105012
0.8551928984328975,1.134842222389025,0.014536192683062797
0.859185127004326,1.2518785139271773,0.01814917263543315
0.8631773555757546,1.1464194837674095,0.01639249821482145
0.8671695841471831,1.201075092452399,0.013022030216358442
0.8711618127186117,1.2087681485494302,0.01804839371003942
0.8751540412900403,nan,nan
0.8791462698614688,1.1152288147005949,0.01534226984790353
0.8831384984328974,nan,nan
0.8871307270043259,nan,nan
0.8911229555757545,1.1406580851277122,0.017098772610427138
0.895115184147183,1.1527413210713207,0.017774066862686483
0.8991074127186116,1.1862638099199463,0.015464585982802315
0.9030996412900402,1.1670943773423261,0.01608723008121385
0.9070918698614687,1.3001024567212307,0.01644506745210189
0.9110840984328973,1.2323989524746302,0.017410626733426957
0.9150763270043258,1.2362402720009242,0.017644472834391946
0.9190685555757544,nan,nan
0.923060784147183,1.1221339719522654,0.013325540645490151
0.9270530127186115,1.1673390843836358,0.017842035213296546
0.9310452412900401,1.1306608941343843,0.015585971039378671
0.9350374698614686,1.1267772051964364,0.016889501003522836
0.9390296984328972,1.176688466812537,0.01863663969018329
