# Wavelength,Transit depth,Transit depth error
0.45255602966813,nan,nan
0.45354512122288204,1.1894325370458283,0.013776294639912534
0.45453421277763406,1.3057268132655677,0.013817051667132374
0.4555233043323861,1.2479690006890456,0.015534390979611568
0.4565123958871381,1.324641922345932,0.01379510741112231
0.4575014874418901,1.2833208867700028,0.015524345811387258
0.45849057899664214,1.2934399566742059,0.01399329076333996
0.45947967055139416,1.287321569195343,0.013887110145349192
0.4604687621061462,1.398211582263358,0.015678254168290454
0.4614578536608982,1.2735872448916439,0.013650676627690282
0.4624469452156502,1.307515945397703,0.013441703905377883
0.46343603677040224,1.3844968089333232,0.015857381589615138
0.46442512832515426,1.2969184051942557,0.013984474304610736
0.4654142198799063,1.311587331977551,0.016109441161585303
0.4664033114346583,1.3628757013205215,0.014052254241658617
0.4673924029894103,1.2806837994810603,0.01379266679455305
0.46838149454416234,1.2470905162453851,0.015686329883224902
0.46937058609891436,1.2666819960409388,0.013930442812713946
0.4703596776536664,1.216852321945145,0.013631162140068619
0.4713487692084184,1.287203640568173,0.01580240110406663
0.4723378607631704,1.246350879589004,0.01374506688008037
0.47332695231792243,1.2820274139716654,0.015445721817613188
0.47431604387267445,1.3563027651111716,0.013693204705098397
0.4753051354274265,1.2660313080604828,0.013856109896057643
0.4762942269821785,1.2482093219974042,0.015589909771973436
0.4772833185369305,1.2812991735991293,0.013511700188325974
0.47827241009168253,1.239178055731051,0.015726258888811365
0.47926150164643455,1.40374030164859,0.01380149979444429
0.48025059320118657,1.2767757315463182,0.013637059645959897
0.4812396847559386,1.2894149738400358,0.015296979996296672
0.4822287763106906,1.3217841508242087,0.013545505431383081
0.48321786786544263,nan,nan
0.48420695942019465,nan,nan
0.48519605097494667,1.3324416900897107,0.014349138641987086
0.4861851425296987,1.2184293199817378,0.015616917126053467
0.4871742340844507,1.2813347222275973,0.014151709105555618
0.4881633256392027,1.3484600564229874,0.01415409117369159
0.48915241719395475,1.3229996723988704,0.015419321374626066
0.49014150874870677,1.2410729212749934,0.013377412262582933
0.4911306003034588,1.2564209032196962,0.013798439871497495
0.4921196918582108,1.2559892068146585,0.015412529458453013
0.4931087834129628,1.402527994374658,0.014126628676197281
0.49409787496771485,1.352087731877927,0.015473102435720025
0.49508696652246686,1.287273979958294,0.013561236679336154
0.4960760580772189,nan,nan
0.4970651496319709,1.266331960599187,0.015833705091687286
0.4980542411867229,1.2117665684759709,0.013497243969462502
0.49904333274147494,1.2039570770058874,0.015307759873405859
0.500032424296227,1.2574703258436835,0.013829813274023571
0.501021515850979,1.2789027752839095,0.014126411789294573
0.502010607405731,1.2955447348498328,0.01565157282879953
0.502999698960483,nan,nan
0.503988790515235,1.2472012359199491,0.013295973705882563
0.5049778820699871,1.3056893570549426,0.015502033269251987
0.5059669736247391,1.2573673902817515,0.013625895830871385
0.5069560651794911,1.2544483130714439,0.015417257204870284
0.5079451567342431,1.3594172545590397,0.01361927813256416
0.5089342482889951,1.314953610859064,0.013534821061329458
0.5099233398437472,1.268936809046949,0.01529346542216651
0.5109124313984992,1.2969800331355652,0.013196467378990065
0.5119015229532512,1.338704210447979,0.01354055147073114
0.5128906145080032,1.3347642856465358,0.015468159692338945
0.5138797060627552,1.2990233098690758,0.013592163898069713
0.5148687976175073,1.261193650991552,0.015382654575402978
0.5158578891722593,1.296158465204427,0.013757573336940429
0.5168469807270113,1.3010396358632732,0.01345871246143087
0.5178360722817633,1.388447633237051,0.015816719501239064
0.5188251638365153,1.2809437943817912,0.0135438738315289
0.5198142553912674,1.2391285997424113,0.013661257781281619
