# Wavelength,Transit depth, Transit depth error
1.1303403853124396,0.25575591337724923,0.008526062703497579
1.135034577446549,0.22256238181545795,0.008308459687862485
1.1397272061073496,0.2509938329050169,0.00855765815057346
1.14441795486259,0.23628911283496423,0.008461731927529711
1.1491084623747145,0.2714481930151674,0.008463978440385921
1.1537995589027943,0.26498537836455127,0.008205117884247217
1.1584916062764932,0.26657881513941817,0.008370778898206905
1.1631847442214696,0.24346980972091195,0.008160569178749253
1.1678796590405551,0.2841410229236494,0.008337396455576369
1.1725755207146151,0.27485962649752294,0.00822324061672498
1.1772693338860583,0.26136520497050547,0.008221411872028897
1.1819600519195324,0.26296837860645145,0.00801042561671011
1.1866495463113695,0.231030882998006,0.008006814900769505
1.191339778362822,0.2662279774900557,0.008192535237079926
1.1960314957089613,0.27195461522925507,0.008063286859612013
1.2007245571462675,0.2987068709973242,0.008150312873242416
1.2054181658926773,0.26443758903801184,0.007921459595448994
1.2101108308897834,0.25977182509285396,0.007958910143734304
1.2148027301152666,0.233985597458726,0.007876061455505332
1.2194963225334767,0.2723649157291653,0.00776915588907778
1.2241926558703895,0.2602425398488998,0.00780771001107879
1.228890117170324,0.24521109142776662,0.00783261410446743
1.2335860890170598,0.24336516785351953,0.007717456035367899
1.2382792277383277,0.2523575966766075,0.007591647431412106
1.2429709741936832,0.24775157072506301,0.007718296519288207
1.247663747866533,0.27645935473242056,0.007595065892663849
1.2523590431829075,0.2527401631419617,0.007652734792937786
1.2570562102849623,0.25330727867212915,0.007695537238597066
1.26175312294336,0.2550995998546391,0.007613971460058858
1.2664481394189335,0.2533028026027856,0.0075214505367799354
1.2711411069023455,0.2107846623095769,0.007526729108520711
1.2758332275855626,0.25466426173236834,0.007416836859247978
1.28052528608123,0.2320366985057117,0.007401847952794114
1.2852174335632673,0.24037677303017393,0.0075128466079395825
1.2899104888816602,0.2539029238859512,0.007423213279153214
1.294604192804861,0.2569096714180977,0.007497998827707452
1.2992968263740932,0.26338442902182324,0.007324033969966599
1.3039885598345338,0.268863002748055,0.007418915453874086
1.3086802932949744,0.27931693247668077,0.007372893218056701
1.3133720267554148,0.24783945543400385,0.007479611832155201
1.3180637602158551,0.24929372299896269,0.007473073644154778
1.322756464910825,0.29412981894389967,0.007455620388557545
1.3274504368559663,0.28378132162653696,0.007388159470670492
1.3321437796813613,0.20920965378168052,0.007270584747993188
1.336835947454866,0.2132827879984546,0.007385111981241107
1.3415284579420694,0.2224543326158286,0.007407897739432172
1.346222453365638,0.2230123060163178,0.007576620277832203
1.3509171226863397,0.26223956881369,0.007575036028941882
1.3556113478404574,0.24299244951991233,0.007529883006449946
1.3603050327469772,0.23502858648001423,0.007499228041995664
1.3649987482273915,0.2510807505337112,0.00753468690173403
1.369693677342776,0.26641132769266007,0.007584244959799426
1.3743888973470257,0.2626580399374146,0.007630777732668594
1.3790822841307464,0.23617630974274254,0.007541962116972261
1.3837747855568512,0.2661991818000176,0.00766167945831747
1.3884681662170992,0.2633879105499531,0.007773595111200144
1.3931614336367995,0.23569504223910606,0.007693351705978296
1.3978540787625569,0.252210232709068,0.007592898543800925
1.4025467238883143,0.24830867124632908,0.007797799964976565
1.407239569750529,0.2379220737333875,0.00771275483174641
1.411933313725401,0.27419423980490853,0.00772474387966504
1.4166274263131586,0.2521492872960069,0.007661652090990923
1.4213199809788868,0.26315658982525036,0.007861137972280802
1.4260111962094701,0.24015948885746705,0.0077200685390028945
1.4307028329461418,0.24142915568015152,0.00771799871574848
1.4353952397686147,0.21643467518603599,0.0077281438667823645
1.4400879204713797,0.2530961796020644,0.007781225253258991
1.444781419214103,0.2542608392940413,0.007753902846233422
1.4494762773552148,0.2287928335868713,0.007782740426770475
1.454170710265203,0.26480154797713434,0.007743892744249735
1.4588641069777653,0.2346619834652239,0.007800235315798222
1.4635582678446541,0.24636213256419623,0.007773264226876124
1.4682532268967345,0.24177570937886336,0.007765027155983697
1.4729476336866267,0.256997963199172,0.0077292852611551745
1.4776408445003726,0.2166356934543524,0.007812916635260457
1.4823333201483901,0.2572929701030354,0.007807404037617595
1.487025704344638,0.258634688036727,0.008068156697773731
1.4917180885408858,0.21799282605603185,0.007762353369327856
1.4964105123850953,0.24788736848500875,0.007872221728149904
1.5011031231650143,0.2511721669831932,0.007765505554455446
1.5057962412070052,0.22846455424793077,0.007671326069519672
1.5104899103301865,0.23276208035670187,0.007803505031717985
1.5151838445161445,0.24743201531621092,0.007748592493211394
1.5198779181284292,0.23049753565635817,0.007747104995857023
1.5245720210735505,0.27001051917498137,0.007843140647904564
1.5292660543055083,0.25669985773602877,0.007850781851730234
1.5339597497027864,0.22342804413599374,0.007735612759784353
1.538652800682944,0.256446401467982,0.007767610638718166
1.5433454084549845,0.23969849968525098,0.0077619462032404215
1.5480379131769313,0.2914550471263648,0.007920255091098394
1.5527304178988781,0.25614714228395424,0.008052834544175491
1.557422922620825,0.264924672530015,0.0079421841627392
1.5621154273427718,0.25298510144142516,0.007985124594810794
1.5668076887930575,0.22396095260083343,0.007773785039116637
1.5714994289059394,0.20776753097452327,0.007724252862382737
1.5761908561589957,0.24759291013059817,0.007821772427505204
1.580883177804772,0.22966164935630276,0.007891405696636763
1.5855768549851823,0.2600430887195134,0.007885714355137597
1.5902707282315023,0.22966721676716842,0.007848490664180263
1.5949641480464376,0.2485720267155102,0.007862129759118007
1.5996568490053973,0.22452907002650874,0.007748402613947042
1.6043490542578445,0.23902740694083302,0.0078699302929901
1.6090412595102919,0.2380786798770335,0.007902049941567284
1.6137334647627393,0.2502974111830658,0.007823531165027011
1.618426226557079,0.24926613948305318,0.007897184050457712
1.623120268145319,0.2430044432651738,0.007929552386070054
1.6278146318359394,0.2046696186258864,0.007893208732992789
1.6325078039300394,0.2847460428687662,0.008102615951709538
1.637200097265436,0.25585758752486426,0.008145137001577514
